category,station_code,station_name,station_type,city,town,elevation_m,longitude,latitude,address,month,metric,source_name,source_url,raw_source_file,raw_item_name,raw_item_value,raw_item_unit,processed_value,processed_unit,processed_method,data_status
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-04,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,35.5,mm,35.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-04,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,3,day,3,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-04,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,29.5,mm,29.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-04,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,17.9,℃,17.9,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-04,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,88,%,88,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-05,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,460.5,mm,460.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-05,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,13,day,13,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-05,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,111.5,mm,111.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-05,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,19.8,℃,19.8,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-05,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,86,%,86,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-06,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,340,mm,340,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-06,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,18,day,18,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-06,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,53.5,mm,53.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-06,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,21.2,℃,21.2,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-06,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,88,%,88,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-07,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,371.5,mm,371.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-07,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,18,day,18,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-07,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,141,mm,141,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-07,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,21.3,℃,21.3,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-07,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,89,%,89,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-08,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,43,mm,43,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-08,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,10,day,10,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-08,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,14.5,mm,14.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-08,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,21.8,℃,21.8,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-08,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,85,%,85,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-09,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,177.5,mm,177.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-09,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,12,day,12,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-09,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,74,mm,74,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-09,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,21.4,℃,21.4,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-09,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,86,%,86,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-10,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,32.5,mm,32.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-10,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,5,day,5,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-10,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,17.5,mm,17.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-10,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,21,℃,21,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-10,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,83,%,83,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-11,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,10,mm,10,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-11,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,6,day,6,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-11,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,3.5,mm,3.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-11,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,氣溫,18.1,℃,18.1,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-11,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,相對溼度,77,%,77,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-12,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水量,13.5,mm,13.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-12,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,降水日數,4,day,4,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E950,松安,署屬自動站,苗栗縣,泰安鄉,1328,120.98599,24.39792,荻岡段39地號,2025-12,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E950-2025.csv,最大日降水量,7,mm,7,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
